Level,Date and Time,Source,Event ID,Task Category
Information,03-07-2026 21:16:51,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,03-07-2026 21:16:39,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-09T15:46:39Z. Reason: RulesEngine.
Information,03-07-2026 21:15:44,edgeupdate,0,Service stopped.
Information,03-07-2026 21:15:34,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,03-07-2026 21:15:09,VSS,8224,The VSS service is shutting down due to idle timeout. 
Information,03-07-2026 21:12:07,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-09T15:42:07Z. Reason: RulesEngine.
Information,03-07-2026 21:11:43,Chrome,256,Browser Events,[14920:15924:0703/211143.705:INFO:rlz\lib\rlz_lib.cc:451] Succeeded in sending RLZ ping
Information,03-07-2026 21:11:41,Chrome,256,Browser Events,[14920:15924:0703/211141.654:INFO:rlz\lib\rlz_lib.cc:442] Attempting to send RLZ ping brand=CHBD
Information,03-07-2026 21:11:36,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,03-07-2026 21:11:35,Windows Error Reporting,1001,"Fault bucket 1450548301195742217, type 5
Event Name: StoreAgentScanForUpdatesFailure0
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;
P2: 8024402c
P3: 26200
P4: 8737
P5: Windows.Desktop
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.730a8ca1-6bbe-4e84-959d-a91d0284bbf1.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_0a60e14c-d6eb-419a-8a2f-78812e7c501b\WPR_initiated_DiagTrackMiniLogger_OneTrace_User_Logger_20260630_1_EC_0_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.e46ac42e-aaae-454d-b16a-e2cf56d5f902.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_0a60e14c-d6eb-419a-8a2f-78812e7c501b\WPR_initiated_DiagTrackMiniLogger_WPR System Collector_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.4cf8fed2-770c-410e-b1d4-04e0278a4459.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.59ca42ea-f48d-499b-89db-81fddfa1240a.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.85627755-cc03-4eb2-95fb-5774dbf00b00.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.7a5b3c38-5d38-4bb0-99bd-8376a33bda45.tmp.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_0a60e14c-d6eb-419a-8a2f-78812e7c501b

Analysis symbol: 
Rechecking for solution: 0
Report Id: 0a60e14c-d6eb-419a-8a2f-78812e7c501b
Report Status: 268435462
Hashed bucket: e6324369a2fda705642161fe9e518c09
Cab Guid: 0"
Information,03-07-2026 21:10:41,Chrome,256,Browser Events,[14920:20756:0703/211041.649:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete.
Information,03-07-2026 21:10:23,DellTechHub,0,PowerEvent handled successfully by the service.
Information,03-07-2026 21:10:23,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,03-07-2026 21:10:20,DellTechHub,0,PowerEvent handled successfully by the service.
Information,03-07-2026 21:10:20,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,03-07-2026 21:10:17,Windows Error Reporting,1001,"Fault bucket , type 0
Event Name: StoreAgentScanForUpdatesFailure0
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;
P2: 8024402c
P3: 26200
P4: 8737
P5: Windows.Desktop
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.730a8ca1-6bbe-4e84-959d-a91d0284bbf1.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_0a60e14c-d6eb-419a-8a2f-78812e7c501b\WPR_initiated_DiagTrackMiniLogger_OneTrace_User_Logger_20260630_1_EC_0_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.e46ac42e-aaae-454d-b16a-e2cf56d5f902.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_0a60e14c-d6eb-419a-8a2f-78812e7c501b\WPR_initiated_DiagTrackMiniLogger_WPR System Collector_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.4cf8fed2-770c-410e-b1d4-04e0278a4459.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.59ca42ea-f48d-499b-89db-81fddfa1240a.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.85627755-cc03-4eb2-95fb-5774dbf00b00.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.7a5b3c38-5d38-4bb0-99bd-8376a33bda45.tmp.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_0a60e14c-d6eb-419a-8a2f-78812e7c501b

Analysis symbol: 
Rechecking for solution: 0
Report Id: 0a60e14c-d6eb-419a-8a2f-78812e7c501b
Report Status: 6
Hashed bucket: 
Cab Guid: 0"
Information,03-07-2026 21:10:17,Windows Error Reporting,1001,"Fault bucket , type 0
Event Name: StoreAgentScanForUpdatesFailure0
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;
P2: 8024402c
P3: 26200
P4: 8737
P5: Windows.Desktop
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.730a8ca1-6bbe-4e84-959d-a91d0284bbf1.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_0a60e14c-d6eb-419a-8a2f-78812e7c501b\WPR_initiated_DiagTrackMiniLogger_OneTrace_User_Logger_20260630_1_EC_0_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.e46ac42e-aaae-454d-b16a-e2cf56d5f902.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_0a60e14c-d6eb-419a-8a2f-78812e7c501b\WPR_initiated_DiagTrackMiniLogger_WPR System Collector_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.4cf8fed2-770c-410e-b1d4-04e0278a4459.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.59ca42ea-f48d-499b-89db-81fddfa1240a.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.85627755-cc03-4eb2-95fb-5774dbf00b00.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.7a5b3c38-5d38-4bb0-99bd-8376a33bda45.tmp.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_0a60e14c-d6eb-419a-8a2f-78812e7c501b

Analysis symbol: 
Rechecking for solution: 0
Report Id: 0a60e14c-d6eb-419a-8a2f-78812e7c501b
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,03-07-2026 21:10:15,edgeupdate,0,Service stopped.
Information,03-07-2026 21:10:03,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:03,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:03,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:03,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:03,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:03,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:03,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:03,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:02,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:02,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:02,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:02,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:02,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:02,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:02,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:10:02,SpotifySessionConnectedTask,1,Incorrect function. 
Information,03-07-2026 21:09:58,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
Information,03-07-2026 21:09:58,Microsoft-Windows-Winlogon,6003,The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event.
Information,03-07-2026 21:09:56,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-09T15:39:56Z. Reason: RulesEngine.
Information,03-07-2026 21:09:35,IPF,19,ESIF(2.3.20303.5058) TYPE: INFO MODULE: IPF TIME 79989166 ms

    DPTF Build Version:  9.1.10009.1745    DPTF Build Date:  Mar 11 2026 16:58:52    Message:  EPO Modes Status:DC Endurance Gaming(Status: Enabled);DC Better Battery(Status: Disabled);DC Balanced(Status: Enabled);AC Balanced(Status: Enabled);AC Quiet(Status: Disabled);AC Collaboration(Status: Enabled    Policy:  Energy Performance Optimizer Policy [2]        
Information,03-07-2026 21:09:33,DellTechHub,0,PowerEvent handled successfully by the service.
Information,03-07-2026 21:09:33,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,03-07-2026 21:09:33,DellTechHub,0,PowerEvent handled successfully by the service.
Information,03-07-2026 21:09:33,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,03-07-2026 00:28:55,DellTechHub,0,PowerEvent handled successfully by the service.
Information,03-07-2026 00:28:55,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,03-07-2026 00:28:54,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
Information,03-07-2026 00:28:54,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <WSearch> was unavailable to handle a notification event.
Information,03-07-2026 00:28:54,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,03-07-2026 00:21:24,VSS,8224,The VSS service is shutting down due to idle timeout. 
Information,03-07-2026 00:19:03,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-08T18:49:03Z. Reason: RulesEngine.
Information,03-07-2026 00:18:19,VSS,8231,"Volume Shadow Copy Service information: Snapshot creation initiated for Snapshot Set {561b943b-c76a-4904-bd16-217b77809186}.
 Process command line: taskhostw.exe
 Process Caller Stack:
 Process[0]: taskhostw.exe
 Process[1]: svchost.exe
 Process[2]: services.exe
"
Information,03-07-2026 00:18:18,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,02-07-2026 23:56:02,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-08T18:26:02Z. Reason: RulesEngine.
Information,02-07-2026 23:55:32,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,02-07-2026 23:34:23,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft .NET Host FX Resolver - 9.0.17 (x64). Product Version: 72.68.53536. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:23,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: vcpp_crt.redist.clickonce. Product Version: 14.40.33810. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:23,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Windows SDK DirectX x64 Remote. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:23,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft ASP.NET Core 6.0.33 Targeting Pack (x86). Product Version: 6.0.33.24379. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:22,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2022 X86 Debug Runtime - 14.40.33810. Product Version: 14.40.33810. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:22,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Windows SDK Desktop Headers x86. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:22,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: SDK ARM Redistributables. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:22,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft .NET Runtime - 6.0.33 (x86). Product Version: 48.132.18378. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:22,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft .NET Runtime - 9.0.17 (x64). Product Version: 72.68.53536. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:22,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft .NET Host FX Resolver - 8.0.28 (x64). Product Version: 64.112.53549. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:21,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft .NET Runtime - 6.0.36 (x64). Product Version: 48.144.23141. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:21,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft .NET Host - 9.0.17 (x64). Product Version: 72.68.53536. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:21,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: MSI Development Tools. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:21,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Windows SDK Desktop Headers arm. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:21,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Universal CRT Headers Libraries and Sources. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:21,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: vs_minshellsharedmsi. Product Version: 17.11.35102. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:21,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft Windows Desktop Runtime - 9.0.11 (x64). Product Version: 72.44.42433. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:20,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Universal CRT Redistributable. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:20,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft .NET AppHost Pack - 8.0.20 (x64_x86). Product Version: 64.80.39230. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:20,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Windows Team Extension SDK Contracts. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:20,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft Update Health Tools. Product Version: 5.72.0.0. Product Language: 0. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:20,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: vs_CoreEditorFonts. Product Version: 17.7.40001. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:20,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft MPI SDK (10.1.12498.52). Product Version: 10.1.12498.52. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:20,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft .NET Targeting Pack - 6.0.33 (x64). Product Version: 48.132.18378. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:19,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft Windows Desktop Runtime - 8.0.22 (x64). Product Version: 64.88.42561. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:19,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030. Product Version: 11.0.61030. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:19,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft Windows Desktop Runtime - 6.0.33 (x86). Product Version: 48.132.18374. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:19,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Windows SDK ARM Desktop Tools. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:19,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft .NET Host FX Resolver - 9.0.11 (x64). Product Version: 72.44.42384. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:19,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Windows SDK. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:19,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: CMake. Product Version: 4.3.3. Product Language: 1033. Manufacturer: Kitware. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:18,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft .NET Host FX Resolver - 8.0.20 (x64). Product Version: 64.80.39230. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:17,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664. Product Version: 12.0.40664. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:17,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: vs_filehandler_amd64. Product Version: 17.11.35102. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:17,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Windows SDK for Windows Store Apps. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:17,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Intel(R) Connectivity Performance Suite for ExpressConnect. Product Version: 30.24.153. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:17,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Windows SDK Signing Tools. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:17,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft.NET.Workload.Mono.Toolchain.net7.Manifest (x64). Product Version: 64.80.39230. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:17,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft Windows Desktop Runtime - 8.0.28 (x64). Product Version: 64.112.53617. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:17,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft Windows Desktop Targeting Pack - 6.0.33 (x64). Product Version: 48.132.18374. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:16,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030. Product Version: 11.0.61030. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:16,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Windows SDK Desktop Libs x64. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:16,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Windows IoT Extension SDK Contracts. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:16,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft Visual Studio Setup Configuration. Product Version: 3.11.2133.16870. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:16,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030. Product Version: 11.0.61030. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:16,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft .NET Standard Targeting Pack - 2.1.0 (x64). Product Version: 24.0.28113. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:16,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: vs_minshellinteropmsi. Product Version: 17.11.35102. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:16,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Oracle VirtualBox 7.1.10. Product Version: 7.1.10. Product Language: 1033. Manufacturer: Oracle and/or its affiliates. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:15,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Windows SDK for Windows Store Apps Contracts. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:15,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Universal CRT Redistributable. Product Version: 10.0.26624. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:15,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft .NET Host - 8.0.28 (x64). Product Version: 64.112.53549. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:15,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: vs_FileTracker_Singleton. Product Version: 17.11.35102. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:15,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft Windows Desktop Runtime - 6.0.36 (x64). Product Version: 48.144.23186. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:15,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Windows SDK Desktop Headers arm64. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:15,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Windows SDK Facade Windows WinMD Versioned. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:15,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft ASP.NET Core 6.0.33 Shared Framework (x86). Product Version: 6.0.33.24379. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:14,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Dell SupportAssist. Product Version: 5.1.1.3567. Product Language: 1033. Manufacturer: Dell Inc.. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:14,MsiInstaller,1035,"Windows Installer reconfigured the product. Product Name: Dell Connected Service Delivery. Product Version: 1.1.1.0. Product Language: 1033. Manufacturer: Dell Technologies, Inc.. Reconfiguration success or error status: 0."
Information,02-07-2026 23:34:14,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft.NET.Workload.Mono.Toolchain.net6.Manifest (x64). Product Version: 64.80.39230. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:13,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft.NET.Sdk.MacCatalyst.Manifest-8.0.100 (x64). Product Version: 17.0.8478. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:13,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Windows SDK Desktop Tools x86. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:13,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: SDK ARM Additions. Product Version: 10.1.22621.3233. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,02-07-2026 23:34:13,MsiInstaller,1035,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664. Product Version: 12.0.40664. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
